nama_workcenter,nama_detail,nama_dept,nomor_wo_repair,level_wo,level_urgency,estimasi,Requestor,status_wo,waktu_kerusakan_mesin,waktu_pengajuan_servis,nama_kerusakan,deskripsi_bebas,jenis_failure,penyebab_masalah,penyelesaian,saran,waktu_mulai,waktu_selesai,catatan_perlu_pmt,catatan,waktu_reject_wo,ditolak_oleh
Fillpack B,Filling 6 Line F6L1013,PRB,AC1913-0007,menghambat,High,3 Hari,Pratiknyo,done,3/26/2019 9:36:00 AM,3/26/2019 9:36:00 AM,Brushless error,Brushless error,Pengoperasian tidak normal,cam open here kendor,"cek ruang mekanik >> dudukan cam open here kendor >> kencangkan baut pengunci >> OK, setting posisi cam beberapa kali >> test + pantau >> OK",-,3/26/2019 9:00:00 AM,3/26/2019 1:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1003,PRB,AC1910-0091,menghambat,High,3 Hari,Purwanti,done,3/6/2019 1:52:00 PM,3/6/2019 1:51:00 PM,PLC,Tampilan PLC error ( battery low ),Part rusak,baterai PLC tidak ok,"muncul alarm baterai low >> matikan mesin >> nyalakan kembali >> coba reset mesin beberapa kali >> masih belum ok >> lepas cover PLC >> lepas baterai PLC >> ganti baterai PLC >> reset mesin >> test >> ok , pantau >> ok",-,3/6/2019 1:00:00 PM,3/6/2019 2:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1845-0254,menghambat,High,3 Hari,Pratiknyo,done,11/9/2018 7:10:00 AM,11/9/2018 7:10:00 AM,Gramasi nggak tercapai,Setting berat sachet,Part rusak,gramasi tidak tercapai,"cek >> gramasi tidak tercapai >> adjustmen keras >> coba buka djusmen >> loknut select >> lepas adjusmen >> bawa kebengkel >> lepas loknut >> hganti dengan baud m6x10 >> bawa ke produksi >> pasang >> lumasi as adjustmen dengan oli  >> tes gramasi >> adjusmen masih keras >> lepas spring pengait cup >> bongkar sekat horizontal  cup >> bersihkan  dengan air >> keringkan >> pasang sekat horizontal >> pasang as >> baud select >> coba tap >> pasang spring >> tes gramasi >> adjust sudah bisa di seting >> dampingi op setting cup >> lanjut sif berikutnya
",-,11/9/2018 7:00:00 AM,11/9/2018 11:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1901-0074,menghambat,High,3 Hari,Purwanti,done,1/4/2019 9:18:00 AM,1/4/2019 9:19:00 AM,core roll,Dudukan core roll macet,Part rusak,baut pengunci patah,bongkar core >> ada baut pengunci sirip yang patah >> bogr bagian batu yang patah >> terpotong listirahat >> lanjut >> tap ulang bagian lubang yang bautnya patah >> bersihkan sirip dan baut baut >> pasang kembali part >> test dengan roll >> OK,-,1/4/2019 10:30:00 AM,1/4/2019 2:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1901-0230,menghambat,High,3 Hari,Purwanti,done,1/7/2019 1:19:00 PM,1/7/2019 1:19:00 PM,Gramasi nggak tercapai,Gramasi naik turun tidakm stabil,Pengoperasian tidak normal,gramasi naik turun>> settingan gramasi pada dosser berat dan miring,setting gramasi pada dosser>> Setting agar settingan cup sejajar dan bisa mencapai settingan>> ok,-,1/8/2019 6:30:00 AM,1/8/2019 8:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1902-0054,menghambat,High,3 Hari,Pratiknyo,done,1/9/2019 7:31:00 PM,1/9/2019 7:32:00 PM,Rantai,Rantai lepas,Pengoperasian tidak normal,rantai lepas,cek ruang mekanik >> ada rantai yang lepas >> pasang kembali rantai >> pantau >> ok,-,1/9/2019 7:15:00 PM,1/9/2019 7:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1003,PRB,AC1920-0132,menghambat,High,3 Hari,Pratiknyo,repaired,5/15/2019 6:35:00 PM,5/15/2019 6:36:00 PM,Baut vibrator patah,Baut Vibrator patah,Misalignment,tyrod lepas,buka per >> buka baut pengunci tyrod >> pasang tyrod pada selang vibrator >> pasang baut pengunci tyrod >> test run >> OK,-,5/15/2019 6:30:00 PM,5/15/2019 7:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1909-0100,menghambat,High,3 Hari,Pratiknyo,done,2/28/2019 4:50:00 PM,2/28/2019 4:50:00 PM,Agitator nggak buka,Agitator ga buka,Pengoperasian tidak normal,tyrod lepas dari motor,"coba tekan switch agitator pada HMI >> belum OK, cek pada motor agitator, tyrod terlepas dari motor >> pasang kembali tyrod >> test >> OK",-,2/28/2019 4:45:00 PM,2/28/2019 5:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1903-0008,menghambat,High,3 Hari,Purwanti,done,1/15/2019 11:11:00 AM,1/15/2019 11:11:00 AM,Rantai,Rantai mekanik sering lepas dan minta greasing,Kurang lubrikasi,"bearing roller roll film macet, fuse putus, kurang lubrikasi","cek, ada roller tension roll film yang macet > lepas roller > cek, putarannya macet > semprot dengan WD > putaran sudah ok > pasang kembali roller tension > kencangkan dudukan gear tension di ruang mekanik > OK > lubrikasi Omag B dengan OKS > OK > ada fuse alignment di Omag C yang putus, ganti fuse 1A sebanyak 2 pcs > pasang fuse > test run > pantau > OK",-,1/15/2019 12:00:00 PM,1/15/2019 1:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1907-0183,menghambat,High,3 Hari,Pratiknyo,done,2/15/2019 3:13:00 PM,2/15/2019 3:15:00 PM,adjustment,Dudukan baut yang buat ngencengin adjustment sleg,Part rusak,drat dalam rusak,tap ulang #OK >> recoil >> #OK >> bor sampai tembus >> pasang mur baut >> OK,-,2/15/2019 2:30:00 PM,2/15/2019 5:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1909-0176,menghambat,High,3 Hari,Purwanti,done,3/4/2019 8:22:00 AM,3/4/2019 8:25:00 AM,Display monitor mati,Layar mati,Pengoperasian tidak normal,Kabel koneksi Ke HMI kendor,"HMI blank >>matikan mesin >> lepas HMI >> cek, ternyata kabel USB HMI dan kabel RJ45 pada HMI kendor >> pasang kembali kabel USB, perbaiki kabel RJ45 yang kendor >> nyalakan kembali >> HMI sudah ok >> hasil crossbar tidak ngepress >> setting pressan beberapa kali >> test kebocoran sachet kosong >> ok >> test menggunakan produk >> test kebocoran sachet >> ok
",-,3/4/2019 8:30:00 AM,3/4/2019 9:15:00 AM,,,,
Fillpack B,Filling 6 Line F6L1014,PRB,AC1840-0168,menghambat,High,3 Hari,Purwanti,done,10/2/2018 9:00:00 AM,10/2/2018 10:41:00 AM,horisontal seal,Horisontal seal line 2 & 4 tidak ngeseal dan strip cut loncat loncat.,Temperatur/tekanan tidak normal,sachet bocor,"cek >> teplon sobek >> coba ganti teplon >> pasang >> coba jalankan >> hasil jaw masih nyobek >> coba setting pressaan >> cek bebrapa kali masih crack >> coba setting timing dose >> tes run >> hasil kadang kadang masih terdapat crack >> setting  pressan >> tes run beberapa kali >> masih crack tapui pindah line >>  terpotong istirahat >>coba cek kebocoran setiap line>> masih bocor di l3 dan L2 >> setting pressan >> cek bocor per line >> line 2 dan 3 ok tapi line 1 bocor >> setting pressan dan speed jaw >> produk sudah tidak terlihat crack >> tes kebocoran >> ok 
",-,10/2/2018 8:00:00 PM,10/2/2018 9:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1909-0224,menghambat,High,3 Hari,Purwanti,done,3/4/2019 2:08:00 PM,3/4/2019 2:09:00 PM,Gramasi tidak stabil,Gramasi tidak stabil dan bocor,Pengoperasian tidak normal,gramasi tidak stabil,test >> settingan gramasi tidak ok >> lubrikasi settingan gramasi >> setting dose timing >> pantau >> ok,-,3/4/2019 8:00:00 PM,3/4/2019 8:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1014,PRB,AC1902-0121,menghambat,High,1 Hari,Pratiknyo,done,1/14/2019 7:15:00 PM,1/14/2019 7:16:00 PM,vacum,"Putaran motor terbalik, tukar kabel phasa ( pakai vacuum punya TAM )",Part tidak sesuai,fasa motor terbalik,coba vacum TAM > putaran motor terbalik > runut kabel power vacum > tukar kabel fasa pada MCB power vacum > test OK,-,1/14/2019 7:15:00 PM,1/14/2019 7:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1919-0163,menghambat,High,3 Hari,Okta Fajarsyah,progress,5/10/2019 8:33:00 AM,5/10/2019 8:34:00 AM,screen,"hami nya mati, moving headnya rusak, analog input heater nya rusak, presure crossbarnya rusak.",Part rusak,bearing sliding untuk penggerak moving head rusak,cleaning part part moving head >> pasang bearing sliding penggerak movinghead pada jalur >> rakit moving head yang sebelumnya dibongkar >> kencangkan baut-baut >> lumasi bearing dan jalur moving head >> kepotong istirahat >> pasang pressan untuk crossbar >> lanjut shift berikut,-,5/10/2019 9:00:00 AM,5/10/2019 1:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1014,PRB,AC1904-0104,menghambat,High,3 Hari,Purwanti,done,1/23/2019 2:17:00 PM,1/23/2019 2:17:00 PM,Jaw,Jaw error ( macet ),Pengoperasian tidak normal,jaws macet,coba putar manual sealing jaws >> tidak berat >> test running >> gerakan sealing jaws sudah tidak macet >> test kebocoran >> ok >> test menggunakan produk >> test kebocoran>> ok,-,1/23/2019 2:15:00 PM,1/23/2019 2:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1844-0042,menghambat,High,3 Hari,Purwanti,done,10/29/2018 12:49:00 PM,10/29/2018 12:50:00 PM,Head printer,Dudukan printer mohon dibuat permanent supaya tidak goyang,Part rusak,dudukan sensor printer goyang,pembuatan dudukan sensor untuk printer >> cari plat buat dudukan sensor printer >> pasang pada mesin >> ok,-,10/29/2018 11:00:00 PM,10/30/2018 12:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1014,PRB,AC1907-0012,menghambat,High,3 Hari,Purwanti,done,2/12/2019 10:54:00 AM,2/12/2019 10:54:00 AM,Desain gambar,Settingan gambar tidak stabil,Part rusak,Bearing tension macet,coba setting sachet lenght >> masih belum ok >> cek bearing-bearing >> terdaoat bearing pada tension yang macet >> lepas roller tension >> bawa ke bengkel >> ganti bearing 6001 4 pcs >> lanjut shift berikut>> pasang roller tension >> OK >> solder bagian roller conector dengan kabel heater dan thermocouple >> pasang roller connector pada mesin >> test run >> suhu naik >> pasang dudukan printer moving head >> setting parameter >> OK,-,2/12/2019 12:30:00 PM,2/12/2019 4:15:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1844-0048,menghambat,High,3 Hari,Pratiknyo,done,10/29/2018 3:40:00 PM,10/29/2018 3:40:00 PM,Bearing Jaw,Bearing jaw macet sebelah,Temperatur/tekanan tidak normal,bearing macet,"cek >> bearing bushing roller macet dan bushing aus >> copot bushing roller >> bawa ke bengkel >> buka bushing >> ganti bushing dan bearing >> pasang bushing dan bearing >> bawa ke produksi >> pasang >> ok
",-,10/29/2018 4:00:00 PM,10/29/2018 5:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1846-0116,menghambat,High,3 Hari,Admin PRB Fillpack,done,11/14/2018 5:45:00 PM,11/14/2018 5:45:00 PM,Suhu roller tidak ok,Suhu naik turun tidak stabil,Temperatur/tekanan tidak normal,suhu roller naik turun,"cek >> pantau >> dampingi op >> ok
",,11/14/2018 6:30:00 PM,11/14/2018 7:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1015,PRB,AC1843-0094,menghambat,High,3 Hari,Okta Fajarsyah,done,10/22/2018 6:00:00 AM,10/22/2018 12:37:00 PM,Maintenance,Persiapan Produksi,Temperatur/tekanan tidak normal,alucrack,"cek, line 1  masih ada bocor sedikit > tambahkan suhu jaw > test bocor beberapa kali sachet pakai produk > sudah jalan produksi , speed 64, tapi suhu jaw nya mencapai kurang lebih 400 derajat > jalan produksi sambil di pantau alucrack nya > OK
",-,10/22/2018 7:00:00 AM,10/22/2018 8:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1847-0022,menghambat,High,3 Hari,Purwanti,done,11/19/2018 10:31:00 AM,11/19/2018 10:31:00 AM,vibrator chute bocor,Selang vibrator bocor,Part rusak,"selang vibrator bocor, flow terlalu kencang",cek >> selang bocor >> ganti vibrator >> pasang >> tes jalan >> ok,menjaga kebersihan mesin,11/22/2018 7:30:00 AM,11/22/2018 8:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1848-0033,menghambat,High,1 Hari,Purwanti,done,11/27/2018 6:39:00 AM,11/27/2018 6:40:00 AM,PMO,Pendampingan PMO dan minta grease,Inspeksi,PMO,Buka roller presan sealer>> greasing semua bearing sealer dan roller pressan sealer>> bersihkan >> pasang kembali>> ada baut yang rusak dratnya>> ganti>> rantai kasih pelumasan>> oke,-,11/27/2018 6:45:00 AM,11/27/2018 8:45:00 AM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1842-0075,menghambat,High,3 Hari,Pratiknyo,done,10/16/2018 2:58:00 PM,10/16/2018 2:58:00 PM,Gramasi nggak tercapai,Setting gramasi nggak tercapai,Temperatur/tekanan tidak normal,"penyetting gramasi agak macet
","coba putar handle pengatur gramasi > handle sudah mentok tapi posisi cup belum pada posisi 14gr > setting ulang posisi handle gramasi > test > penyetting gramasi tidak mau naik turun, agak macet > lepas baut pengunci > setting posisi pengatur gramasi doser yang naik turun beberapa kali > test manual > ok > pasang unit doser pada mesin > test run > OK
",-,10/16/2018 4:00:00 PM,10/16/2018 5:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1015,PRB,AC1902-0028,menghambat,High,3 Hari,Hendi Hariyadi,done,1/8/2019 4:52:00 PM,1/8/2019 5:02:00 PM,Allucrack,hasil sealing line 6 nyobek,Misalignment,"pressan sealing jaw tidak pas
","cek hasil sealing > line 6 ada sobekan di area sealing jaw > setting pressan jaw L4 > locknut L4 agak slek >setting pressan jaw bagian depan di line 5 dan 6 sambil test run dan pantau > test sachet bocor > OK
",-,1/8/2019 5:00:00 PM,1/8/2019 6:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1851-0149,menghambat,High,3 Hari,Purwanti,done,11/25/2018 9:15:00 AM,12/19/2018 9:15:00 AM,Bearing Jaw,Bearing gear mekanik aus dan rantai lepas,Part rusak,Gear tension dan as nya aus,check gear tension macet>> buka rantai >> buka tension >> check gear>> ternyata gear tension rusak>> bongkar gear yang rusak>> kanibal pada mesin Omag D>> pasang gear tension>> modifikasi design rantai mekanik kembali ke keadaan awal>> buka sambungan rantai dan pindahkan dudukan teansion gear>> test >> testrun>> ok,-,12/19/2018 10:00:00 AM,12/19/2018 11:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1848-0218,menghambat,High,3 Hari,Sugiyono NSI,done,11/30/2018 10:17:00 AM,11/30/2018 10:17:00 AM,dose adjusment,"dose eror, ",Pengoperasian tidak normal,settingan dose error,setting tyrod>> buka tyrod karena berat>> pasang dan setting>> setting parameter>>setting bukaan cup>> setting beberapa kali>> ok>> testrun op>> ok,-,11/30/2018 12:45:00 PM,11/30/2018 2:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1842-0089,menghambat,High,3 Hari,Pratiknyo,done,10/16/2018 6:56:00 PM,10/16/2018 6:56:00 PM,Pressure Crossbar,"Pressure crossbar trouble, ",Part rusak,bearing rusak,"ganti open here omag C dengan yang baru > lepas bearing dari bushing roller pressan crossbar > rumah bearing menyangkut di bushing dan sulit di lepas > sekalian ganti bushing nya 1 pcs , bearing 6001 - 2 pcs  dan ring plat nya 2 pcs > rakit pressan roller > pasang pada mesin oleh operator > OK (OP Kang Aldo)
",-,10/16/2018 6:45:00 PM,10/16/2018 8:00:00 PM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1851-0060,menghambat,High,3 Hari,Hendi Hariyadi,done,12/18/2018 10:16:00 AM,12/18/2018 10:26:00 AM,ring clem untuk kain hoper,mohon diganti baru,Part rusak,clamp rusak,permintaan clamp dan baud,-,12/18/2018 9:30:00 AM,12/18/2018 9:45:00 AM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1842-0139,menghambat,High,3 Hari,Pratiknyo,done,10/18/2018 3:35:00 PM,10/18/2018 3:36:00 PM,Gramasi nggak tercapai,Gramasi 14 g nggak tercapai,Part rusak,baud gramasi patah,"cek cup doser >> baud patah >> coba cek sliding setting cup >> berat karena kotor dan terlalu besar >> coba gunakan cup doser omag c >>  ganti baud >> bersihkan bagian yang kotor dengan air >> hamplas bagian yang kotor >>  coba pasang lagi >> sliding sudah tidak berat >> setting cup oleh op >> ok
",-,10/18/2018 3:45:00 PM,10/18/2018 5:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1902-0057,menghambat,High,3 Hari,Purwanti,done,1/10/2019 6:34:00 AM,1/10/2019 6:35:00 AM,Cross Baar Suhu Turun,Heater crossbar tidak panas,Part rusak,heater putus,"cek tahanan heater >> salah satu heater ada yang tidak ok >> lepas cover block mesin >> lepas cover bearing horizontal seal >> lepas heater >> pasang heater yang baru (lokal) >> wiring heater >> terdapat patahan baut pada cover bearing >> keluarkan patahan baut >> patahan baut sudah keluar >> pasang cover bearing >> pantau kenaikan suhu >> test + pantau >> ok
",-,1/10/2019 7:00:00 AM,1/10/2019 9:15:00 AM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1901-0029,menghambat,High,3 Hari,Hendi Hariyadi,done,1/3/2019 7:43:00 AM,1/3/2019 7:52:00 AM,pisau slitter line 4-5 tumpul ,Pisau slitter #OK,Part rusak,pisau tumpul ,ganti pisau,-,1/3/2019 8:00:00 AM,1/3/2019 8:15:00 AM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1844-0259,menghambat,High,3 Hari,Pratiknyo,done,11/2/2018 6:47:00 PM,11/2/2018 6:47:00 PM,Cross Baar Suhu Turun,Suhu Cross bar turun,Temperatur/tekanan tidak normal,heater crossbar putus,"suhu crossbar turun terdapat error ""heater burn out"" >> cek, fuse putus >> lepas wiring heater crossbar >> cek heater crossbar >> salah satu heater tidak ok >> coba keluarkan heater >> heater macet >> semprot menggunakan WD >> coba pukul ke dalam heater >> coba keluarkan kembali heater >> ok >> pada saat akan di ganti heater ori tidak ada >> lanjut shift berikut >> pasang heater baru >> wiring heater >> pasang roller pressan >> pasang penutup baguian block samping >> test run >> OK",menjaga kebersihan mesin,11/2/2018 7:00:00 PM,11/2/2018 11:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1903-0209,menghambat,High,3 Hari,Purwanti,done,1/21/2019 6:47:00 AM,1/21/2019 6:47:00 AM,penyambung kabel,sambungan kabel dilepas pasca project perbaikan lantai,"Suplai utility kurang/hilang (angin, air, steam, listrik)",pindahan mesin untuk proyek sipil,kembalikan mesin ke posisi semula >> lepas pengaman kabel power mesin >> pasang pada MCB yang ada pada mesin >> rapihkan kabel-kabel yang menggantung >> nyalakan mesin >> test run >> OK,-,1/21/2019 7:45:00 AM,1/21/2019 8:30:00 AM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1902-0058,menghambat,High,3 Hari,Sugiyono NSI,done,1/10/2019 6:43:00 AM,1/10/2019 6:53:00 AM,Corong ,Perbaikan kaca corong yg pecah,Part rusak,mika sudah tidak ok,"pembuatan ulang
",-,1/10/2019 7:00:00 AM,1/10/2019 7:45:00 AM,,,,
Fillpack B,Filling 6 Line F6L1004,PRB,AC1902-0074,menghambat,High,3 Hari,Pratiknyo,done,1/10/2019 3:15:00 PM,1/10/2019 3:16:00 PM,screen,Screen monitor nggak nyala,Pengoperasian tidak normal,hilang 1 phase pada lose phase ,"cek ruang elektrik mesin >> tidak ada error pada PLC ataupun driver >> matikan MCB utama mesin >> cek tegangan dari panel lose phase >> ada 1 kabel yang tidak mengalirkan tegangan >> urut kabel >> cek panel lose phase >> cek MCB >> OK, tidak ada trip >> cek fuse >> OK, kencangkan kabel pada lose phase >> nyalakan kembali MCB nya >> nyalakan kembali MCB utama pada mesin >> HMI sudah menyala >> test run >> sealing crossbars seperti ketahan gerakannya >> cek, filling funnel tidak bergerak naik ketika mesin akan running >> cek ruang mekanik, silinder untuk vibrator filling funnel lepas baut pengunci nya >> pasang kembali baut yang lepas >> test run mesin + pantau >> OK ",-,1/10/2019 3:30:00 PM,1/10/2019 5:30:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1848-0001,menghambat,High,1 Hari,Purwanti,done,11/26/2018 7:37:00 AM,11/26/2018 7:38:00 AM,HEATER,Termocouple error,Pengoperasian tidak normal,thermo couple putus,cek kondisi mesin>> themprature low>> cek heater>> cek thermocople>> thermocouple putus>> lepaskan thermocouple>> ganti dengan thermocouple yang baru>> pantau>> oke,-,11/26/2018 7:45:00 AM,11/26/2018 11:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1904-0033,menghambat,High,3 Hari,Admin PRB Fillpack,done,1/22/2019 11:42:00 AM,1/22/2019 11:43:00 AM,Bearing Jaw,pressn jaw tidak rata,Pengoperasian tidak normal,pressan tidak OK,"Setting pressan sealing crossbars >> belum OK >> cek suhu crossbars dengan thermohunter >> OK, setting kembali pressan sealing crossbars >> test sachet kosong berulang kali >> test kebocoran >> OK, test menggunakan produk beberapa kali >> test kebocoran >> OK, pantau jalan mesin >> OK",-,1/22/2019 11:45:00 AM,1/22/2019 1:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1016,PRB,AC1903-0091,menghambat,High,3 Hari,Hendi Hariyadi,done,1/16/2019 8:56:00 AM,1/16/2019 9:06:00 AM,OPen Here 3-4 tidak ada ,mohon di check dan di perbaiki,Pengoperasian tidak normal,-,tambah ganjalan plat sim pada open here >> OK,-,1/16/2019 11:30:00 AM,1/16/2019 12:45:00 PM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1905-0112,menghambat,High,3 Hari,Purwanti,done,2/1/2019 7:33:00 AM,2/1/2019 7:33:00 AM,Controller error,Control mesin kadang kadang error,Pengoperasian tidak normal,controller error,reset mesin >> test + pantau >> ok,-,2/1/2019 7:45:00 AM,2/1/2019 8:00:00 AM,,,,
Fillpack B,Filling 6 Line F6L1005,PRB,AC1915-0167,menghambat,High,3 Hari,Pratiknyo,done,4/15/2019 8:45:00 PM,4/15/2019 8:45:00 PM,vibrator chute,"Vibrator nggak bergetar, hanya naik turun",Pengoperasian tidak normal,angin untuk vibrator kurang,"test run mesin >> gerakan vibrator kurang memberi getaran pada turunnya produk >> cek ruang mekanik >> perbesar angin untuk vibrator >> test run mesin >> OK, pantau jalannya mesin >> OK, test kebocoran beberapa kali >> OK",-,4/15/2019 8:30:00 PM,4/15/2019 9:30:00 PM,,,,
